Date,Price,Open,High,Low,Vol.,Change %,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,rolling_mean_1,rolling_mean_2,rolling_mean_3,rolling_mean_4,rolling_mean_5,rolling_mean_6,rolling_mean_7,rolling_mean_8,rolling_mean_9,rolling_mean_10
2022-11-03,6243.28,"6,209.63","6,245.69","6,191.73",70.82M,-0.54%,6276.88,6328.25,6266.77,6273.05,6244.03,6276.31,6250.55,6131.36,6035.39,6086.9,6276.88,6302.5650000000005,6290.633333333334,6286.237499999999,6277.796,6277.548333333333,6273.691428571429,6255.900000000001,6231.398888888889,6216.9490000000005
2022-11-04,6416.44,"6,291.39","6,466.32","6,289.07",99.10M,2.77%,6243.28,6276.88,6328.25,6266.77,6273.05,6244.03,6276.31,6250.55,6131.36,6035.39,6243.28,6260.08,6282.803333333333,6278.795,6277.646000000001,6272.043333333334,6272.652857142857,6269.89,6254.4977777777785,6232.587
2022-11-07,6416.61,"6,379.49","6,442.41","6,363.70",74.72M,0.00%,6416.44,6243.28,6276.88,6328.25,6266.77,6273.05,6244.03,6276.31,6250.55,6131.36,6416.44,6329.86,6312.2,6316.2125,6306.324,6300.778333333333,6292.671428571428,6290.626249999999,6286.173333333333,6270.692
2022-11-08,6441.5,"6,391.75","6,451.16","6,378.32",63.54M,0.39%,6416.61,6416.44,6243.28,6276.88,6328.25,6266.77,6273.05,6244.03,6276.31,6250.55,6416.61,6416.525,6358.776666666666,6338.3025,6336.2919999999995,6324.704999999999,6317.325714285714,6308.16375,6304.624444444444,6299.217
2022-11-09,6430.57,"6,426.80","6,446.50","6,405.84",65.30M,-0.17%,6441.5,6416.61,6416.44,6243.28,6276.88,6328.25,6266.77,6273.05,6244.03,6276.31,6441.5,6429.055,6424.849999999999,6379.4575,6358.942,6353.826666666667,6341.389999999999,6332.8475,6322.978888888889,6318.312
2022-11-10,6556.83,"6,396.59","6,573.85","6,381.42",115.49M,1.96%,6430.57,6441.5,6416.61,6416.44,6243.28,6276.88,6328.25,6266.77,6273.05,6244.03,6430.57,6436.035,6429.56,6426.28,6389.68,6370.88,6364.79,6352.537499999999,6343.705555555555,6333.737999999999
2022-11-11,6594.62,"6,612.93","6,636.81","6,573.87",98.34M,0.58%,6556.83,6430.57,6441.5,6416.61,6416.44,6243.28,6276.88,6328.25,6266.77,6273.05,6556.83,6493.7,6476.299999999999,6461.3775,6452.389999999999,6417.538333333334,6397.444285714286,6388.795,6375.236666666667,6365.018
2022-11-14,6609.17,"6,622.42","6,662.07","6,603.56",78.28M,0.22%,6594.62,6556.83,6430.57,6441.5,6416.61,6416.44,6243.28,6276.88,6328.25,6266.77,6594.62,6575.725,6527.339999999999,6505.879999999999,6488.026,6476.095,6442.835714285714,6422.09125,6411.664444444445,6397.175
2022-11-15,6641.66,"6,626.82","6,684.09","6,621.82",75.50M,0.49%,6609.17,6594.62,6556.83,6430.57,6441.5,6416.61,6416.44,6243.28,6276.88,6328.25,6609.17,6601.895,6586.873333333333,6547.7975,6526.538,6508.216666666667,6495.105714285714,6463.6275,6442.877777777778,6431.415
2022-11-16,6607.22,"6,647.40","6,656.33","6,587.20",85.20M,-0.52%,6641.66,6609.17,6594.62,6556.83,6430.57,6441.5,6416.61,6416.44,6243.28,6276.88,6641.66,6625.415,6615.150000000001,6600.57,6566.57,6545.724999999999,6527.280000000001,6513.424999999999,6483.408888888888,6462.755999999999
2022-11-17,6576.12,"6,624.47","6,634.73","6,522.28",70.51M,-0.47%,6607.22,6641.66,6609.17,6594.62,6556.83,6430.57,6441.5,6416.61,6416.44,6243.28,6607.22,6624.4400000000005,6619.349999999999,6613.1675000000005,6601.9,6573.345,6554.51,6537.272499999999,6523.846666666666,6495.789999999999
2022-11-18,6644.46,"6,620.58","6,667.20","6,601.56",83.55M,1.04%,6576.12,6607.22,6641.66,6609.17,6594.62,6556.83,6430.57,6441.5,6416.61,6416.44,6576.12,6591.67,6608.333333333333,6608.5425000000005,6605.758,6597.603333333333,6573.7414285714285,6557.21125,6541.5888888888885,6529.074
2022-11-21,6634.45,"6,625.10","6,649.76","6,613.92",65.02M,-0.15%,6644.46,6576.12,6607.22,6641.66,6609.17,6594.62,6556.83,6430.57,6441.5,6416.61,6644.46,6610.29,6609.266666666666,6617.365,6615.726,6612.208333333333,6604.297142857143,6582.58125,6566.905555555556,6551.876
2022-11-22,6657.53,"6,643.70","6,669.17","6,615.58",63.96M,0.35%,6634.45,6644.46,6576.12,6607.22,6641.66,6609.17,6594.62,6556.83,6430.57,6441.5,6634.45,6639.455,6618.343333333333,6615.5625,6620.782000000001,6618.846666666667,6615.385714285714,6608.06625,6588.344444444445,6573.660000000001
2022-11-23,6679.09,"6,677.97","6,681.41","6,642.03",55.28M,0.32%,6657.53,6634.45,6644.46,6576.12,6607.22,6641.66,6609.17,6594.62,6556.83,6430.57,6657.53,6645.99,6645.48,6628.139999999999,6623.956,6626.906666666667,6624.372857142857,6620.65375,6613.562222222223,6595.263000000001
2022-11-24,6707.32,"6,683.44","6,730.16","6,679.80",53.78M,0.42%,6679.09,6657.53,6634.45,6644.46,6576.12,6607.22,6641.66,6609.17,6594.62,6556.83,6679.09,6668.3099999999995,6657.0233333333335,6653.8825,6638.33,6633.145,6634.361428571428,6631.2125,6627.1466666666665,6620.115000000001
2022-11-25,6712.48,"6,710.36","6,725.00","6,686.63",47.93M,0.08%,6707.32,6679.09,6657.53,6634.45,6644.46,6576.12,6607.22,6641.66,6609.17,6594.62,6707.32,6693.205,6681.313333333333,6669.5975,6664.57,6649.828333333334,6643.741428571428,6643.48125,6639.668888888888,6635.164
2022-11-28,6665.2,"6,678.11","6,693.92","6,641.30",66.21M,-0.70%,6712.48,6707.32,6679.09,6657.53,6634.45,6644.46,6576.12,6607.22,6641.66,6609.17,6712.48,6709.9,6699.63,6689.105,6678.174000000001,6672.555,6658.778571428572,6652.333750000001,6651.147777777778,6646.95
2022-11-29,6668.97,"6,686.96","6,695.86","6,649.88",64.66M,0.06%,6665.2,6712.48,6707.32,6679.09,6657.53,6634.45,6644.46,6576.12,6607.22,6641.66,6665.2,6688.84,6695.0,6691.0225,6684.323999999999,6676.011666666665,6671.504285714285,6659.58125,6653.763333333332,6652.553
2022-11-30,6738.55,"6,706.67","6,743.60","6,678.75",137.63M,1.04%,6668.97,6665.2,6712.48,6707.32,6679.09,6657.53,6634.45,6644.46,6576.12,6607.22,6668.97,6667.085,6682.216666666667,6688.4925,6686.611999999999,6681.764999999999,6675.005714285714,6671.1875,6660.624444444445,6655.284
2022-12-01,6753.97,"6,784.60","6,791.31","6,730.55",76.83M,0.23%,6738.55,6668.97,6665.2,6712.48,6707.32,6679.09,6657.53,6634.45,6644.46,6576.12,6738.55,6703.76,6690.906666666667,6696.3,6698.504000000001,6695.268333333333,6689.877142857143,6682.94875,6678.672222222222,6668.4169999999995
2022-12-02,6742.25,"6,728.86","6,767.72","6,689.76",73.97M,-0.17%,6753.97,6738.55,6668.97,6665.2,6712.48,6707.32,6679.09,6657.53,6634.45,6644.46,6753.97,6746.26,6720.496666666667,6706.672500000001,6707.834,6707.748333333333,6703.654285714285,6697.88875,6690.84,6686.202
2022-12-05,6696.96,"6,728.71","6,738.97","6,685.52",65.00M,-0.67%,6742.25,6753.97,6738.55,6668.97,6665.2,6712.48,6707.32,6679.09,6657.53,6634.45,6742.25,6748.110000000001,6744.923333333333,6725.935,6713.7880000000005,6713.57,6712.677142857143,6708.478749999999,6702.817777777778,6695.981
2022-12-06,6687.79,"6,677.49","6,704.74","6,656.93",68.97M,-0.14%,6696.96,6742.25,6753.97,6738.55,6668.97,6665.2,6712.48,6707.32,6679.09,6657.53,6696.96,6719.605,6731.06,6732.9325,6720.139999999999,6710.983333333334,6711.197142857143,6710.7125,6707.198888888888,6702.232000000001
2022-12-07,6660.59,"6,687.34","6,696.65","6,642.44",70.96M,-0.41%,6687.79,6696.96,6742.25,6753.97,6738.55,6668.97,6665.2,6712.48,6707.32,6679.09,6687.79,6692.375,6709.0,6720.2425,6723.9039999999995,6714.748333333333,6707.669999999999,6708.27125,6708.165555555555,6705.258
2022-12-08,6647.31,"6,677.00","6,679.57","6,629.36",67.34M,-0.20%,6660.59,6687.79,6696.96,6742.25,6753.97,6738.55,6668.97,6665.2,6712.48,6707.32,6660.59,6674.1900000000005,6681.78,6696.8975,6708.312,6713.3516666666665,6707.011428571429,6701.785,6702.973333333333,6703.408
2022-12-09,6677.64,"6,671.78","6,680.09","6,618.27",73.55M,0.46%,6647.31,6660.59,6687.79,6696.96,6742.25,6753.97,6738.55,6668.97,6665.2,6712.48,6647.31,6653.950000000001,6665.2300000000005,6673.1625,6686.9800000000005,6698.145,6703.917142857143,6699.54875,6695.732222222222,6697.407000000001
2022-12-12,6650.55,"6,647.90","6,681.30","6,634.97",62.59M,-0.41%,6677.64,6647.31,6660.59,6687.79,6696.96,6742.25,6753.97,6738.55,6668.97,6665.2,6677.64,6662.475,6661.846666666667,6668.3325,6674.058,6685.423333333333,6695.215714285713,6700.6325,6697.114444444444,6693.923
2022-12-13,6744.98,"6,672.22","6,823.10","6,642.09",86.74M,1.42%,6650.55,6677.64,6647.31,6660.59,6687.79,6696.96,6742.25,6753.97,6738.55,6668.97,6650.55,6664.095,6658.5,6659.0225,6664.776000000001,6670.139999999999,6680.441428571429,6689.6325,6695.067777777778,6692.4580000000005
2022-12-14,6730.79,"6,727.75","6,733.85","6,694.33",76.95M,-0.21%,6744.98,6650.55,6677.64,6647.31,6660.59,6687.79,6696.96,6742.25,6753.97,6738.55,6744.98,6697.764999999999,6691.056666666666,6680.12,6676.214,6678.143333333333,6680.83142857143,6688.508750000001,6695.782222222221,6700.058999999999
2022-12-15,6522.77,"6,674.29","6,680.22","6,503.00",103.76M,-3.09%,6730.79,6744.98,6650.55,6677.64,6647.31,6660.59,6687.79,6696.96,6742.25,6753.97,6730.79,6737.885,6708.7733333333335,6700.99,6690.253999999999,6685.31,6685.664285714285,6687.07625,6693.206666666667,6699.283
2022-12-16,6452.63,"6,505.63","6,515.70","6,418.95",156.20M,-1.08%,6522.77,6730.79,6744.98,6650.55,6677.64,6647.31,6660.59,6687.79,6696.96,6742.25,6522.77,6626.780000000001,6666.18,6662.2725,6665.3460000000005,6662.34,6662.090000000001,6665.3025,6668.820000000001,6676.1630000000005
2022-12-19,6473.29,"6,470.93","6,510.46","6,470.93",64.48M,0.32%,6452.63,6522.77,6730.79,6744.98,6650.55,6677.64,6647.31,6660.59,6687.79,6696.96,6452.63,6487.700000000001,6568.7300000000005,6612.7925,6620.344,6629.893333333333,6632.381428571428,6635.9075,6641.6722222222215,6647.201000000001
2022-12-20,6450.43,"6,418.69","6,468.94","6,388.23",74.26M,-0.35%,6473.29,6452.63,6522.77,6730.79,6744.98,6650.55,6677.64,6647.31,6660.59,6687.79,6473.29,6462.96,6482.8966666666665,6544.87,6584.892,6595.835,6607.521428571429,6612.495,6617.838888888889,6624.834
2022-12-21,6580.24,"6,469.11","6,586.48","6,467.57",70.96M,2.01%,6450.43,6473.29,6452.63,6522.77,6730.79,6744.98,6650.55,6677.64,6647.31,6660.59,6450.43,6461.860000000001,6458.783333333333,6474.78,6525.982,6562.4816666666675,6575.062857142858,6587.885,6594.487777777777,6601.098000000001
2022-12-22,6517.97,"6,587.50","6,614.35","6,503.88",56.19M,-0.95%,6580.24,6450.43,6473.29,6452.63,6522.77,6730.79,6744.98,6650.55,6677.64,6647.31,6580.24,6515.335,6501.32,6489.1475,6495.872,6535.025000000001,6565.018571428571,6575.71,6587.035555555555,6593.063
2022-12-23,6504.9,"6,513.20","6,533.58","6,476.05",42.98M,-0.20%,6517.97,6580.24,6450.43,6473.29,6452.63,6522.77,6730.79,6744.98,6650.55,6677.64,6517.97,6549.105,6516.213333333333,6505.4825,6494.911999999999,6499.555,6532.5885714285705,6559.1375,6569.294444444445,6580.129000000001
2022-12-27,6550.66,"6,559.63","6,579.33","6,543.26",33.01M,0.70%,6504.9,6517.97,6580.24,6450.43,6473.29,6452.63,6522.77,6730.79,6744.98,6650.55,6504.9,6511.4349999999995,6534.37,6513.385,6505.366,6496.576666666667,6500.318571428572,6529.1275,6553.111111111111,6562.8550000000005
2022-12-28,6510.49,"6,561.50","6,572.12","6,505.67",40.11M,-0.61%,6550.66,6504.9,6517.97,6580.24,6450.43,6473.29,6452.63,6522.77,6730.79,6744.98,6550.66,6527.78,6524.509999999999,6538.4425,6520.84,6512.915000000001,6504.302857142857,6506.61125,6531.52,6552.866
2022-12-29,6573.47,"6,486.65","6,577.08","6,474.73",41.26M,0.97%,6510.49,6550.66,6504.9,6517.97,6580.24,6450.43,6473.29,6452.63,6522.77,6730.79,6510.49,6530.575,6522.016666666666,6521.004999999999,6532.852000000001,6519.115000000001,6512.568571428572,6505.07625,6507.042222222222,6529.417
2022-12-30,6473.76,"6,533.12","6,540.51","6,470.64",42.84M,-1.52%,6573.47,6510.49,6550.66,6504.9,6517.97,6580.24,6450.43,6473.29,6452.63,6522.77,6573.47,6541.98,6544.873333333333,6534.879999999999,6531.498,6539.621666666667,6526.88,6520.181250000001,6512.675555555556,6513.685
2023-01-02,6594.57,"6,521.07","6,601.11","6,518.21",47.39M,1.87%,6473.76,6573.47,6510.49,6550.66,6504.9,6517.97,6580.24,6450.43,6473.29,6452.63,6473.76,6523.615,6519.240000000001,6527.095,6522.656,6521.875,6530.212857142857,6520.24,6515.0233333333335,6508.784
2023-01-03,6623.89,"6,580.09","6,696.10","6,580.09",73.99M,0.44%,6594.57,6473.76,6573.47,6510.49,6550.66,6504.9,6517.97,6580.24,6450.43,6473.29,6594.57,6534.165,6547.266666666666,6538.0725,6540.59,6534.641666666666,6532.26,6538.2575,6528.498888888888,6522.978
2023-01-04,6776.43,"6,660.60","6,780.83","6,659.83",94.39M,2.30%,6623.89,6594.57,6473.76,6573.47,6510.49,6550.66,6504.9,6517.97,6580.24,6450.43,6623.89,6609.23,6564.073333333334,6566.422500000001,6555.236,6554.473333333332,6547.391428571429,6543.713750000001,6547.772222222222,6538.0380000000005
2023-01-05,6761.5,"6,744.50","6,792.09","6,732.04",71.67M,-0.22%,6776.43,6623.89,6594.57,6473.76,6573.47,6510.49,6550.66,6504.9,6517.97,6580.24,6776.43,6700.16,6664.963333333333,6617.1625,6608.424000000001,6592.1016666666665,6586.181428571429,6576.02125,6569.571111111111,6570.638000000001
2023-01-06,6860.95,"6,772.94","6,860.95","6,757.46",69.52M,1.47%,6761.5,6776.43,6623.89,6594.57,6473.76,6573.47,6510.49,6550.66,6504.9,6517.97,6761.5,6768.965,6720.606666666667,6689.0975,6646.030000000001,6633.936666666666,6616.301428571429,6608.0962500000005,6596.63,6588.764
2023-01-09,6907.36,"6,861.59","6,928.43","6,851.66",78.53M,0.68%,6860.95,6761.5,6776.43,6623.89,6594.57,6473.76,6573.47,6510.49,6550.66,6504.9,6860.95,6811.225,6799.626666666667,6755.6925,6723.467999999999,6681.849999999999,6666.367142857142,6646.8825,6636.191111111111,6623.062
2023-01-10,6869.14,"6,882.01","6,885.44","6,845.81",64.47M,-0.55%,6907.36,6860.95,6761.5,6776.43,6623.89,6594.57,6473.76,6573.47,6510.49,6550.66,6907.36,6884.155,6843.2699999999995,6826.5599999999995,6786.026,6754.116666666668,6714.065714285714,6696.49125,6675.824444444444,6663.308
2023-01-11,6924.19,"6,879.10","6,946.67","6,874.71",76.44M,0.80%,6869.14,6907.36,6860.95,6761.5,6776.43,6623.89,6594.57,6473.76,6573.47,6510.49,6869.14,6888.25,6879.150000000001,6849.7375,6835.075999999999,6799.878333333334,6770.548571428572,6733.45,6715.674444444445,6695.156
2023-01-12,6975.68,"6,947.34","7,015.70","6,946.30",82.17M,0.74%,6924.19,6869.14,6907.36,6860.95,6761.5,6776.43,6623.89,6594.57,6473.76,6573.47,6924.19,6896.665,6900.23,6890.41,6864.628,6849.928333333334,6817.637142857144,6789.75375,6754.6433333333325,6736.526
2023-01-13,7023.5,"6,989.59","7,035.82","6,977.86",76.36M,0.69%,6975.68,6924.19,6869.14,6907.36,6860.95,6761.5,6776.43,6623.89,6594.57,6473.76,6975.68,6949.9349999999995,6923.003333333334,6919.0925,6907.464,6883.136666666665,6867.892857142857,6837.3925,6810.412222222223,6776.747
2023-01-16,7043.31,"7,036.48","7,052.52","7,016.32",56.44M,0.28%,7023.5,6975.68,6924.19,6869.14,6907.36,6860.95,6761.5,6776.43,6623.89,6594.57,7023.5,6999.59,6974.456666666668,6948.1275000000005,6939.973999999999,6926.803333333332,6903.18857142857,6887.34375,6858.071111111111,6831.7210000000005
2023-01-17,7077.16,"7,036.91","7,104.90","7,020.82",82.34M,0.48%,7043.31,7023.5,6975.68,6924.19,6869.14,6907.36,6860.95,6761.5,6776.43,6623.89,7043.31,7033.405000000001,7014.163333333334,6991.67,6967.164,6957.196666666667,6943.447142857142,6920.70375,6904.673333333334,6876.594999999999
2023-01-18,7083.39,"7,073.62","7,115.20","7,072.45",68.10M,0.09%,7077.16,7043.31,7023.5,6975.68,6924.19,6869.14,6907.36,6860.95,6761.5,6776.43,7077.16,7060.235000000001,7047.990000000001,7029.9125,7008.767999999999,6985.496666666666,6974.334285714285,6960.16125,6938.087777777778,6921.9220000000005
2023-01-19,6951.87,"7,047.64","7,056.14","6,946.74",80.49M,-1.86%,7083.39,7077.16,7043.31,7023.5,6975.68,6924.19,6869.14,6907.36,6860.95,6761.5,7083.39,7080.275,7067.953333333334,7056.84,7040.608,7021.204999999999,6999.481428571428,6987.9662499999995,6973.853333333333,6952.6179999999995
2023-01-20,6995.99,"6,996.22","7,015.96","6,965.45",64.03M,0.63%,6951.87,7083.39,7077.16,7043.31,7023.5,6975.68,6924.19,6869.14,6907.36,6860.95,6951.87,7017.63,7037.473333333332,7038.9325,7035.8460000000005,7025.818333333333,7011.3,6993.53,6983.955555555555,6971.655000000001
2023-01-23,7032.02,"7,014.91","7,044.51","6,988.51",51.11M,0.52%,6995.99,6951.87,7083.39,7077.16,7043.31,7023.5,6975.68,6924.19,6869.14,6907.36,6995.99,6973.93,7010.416666666667,7027.1025,7030.344,7029.203333333332,7021.557142857143,7009.38625,6993.803333333333,6985.159
2023-01-24,7050.48,"7,053.04","7,064.69","7,011.40",57.82M,0.26%,7032.02,6995.99,6951.87,7083.39,7077.16,7043.31,7023.5,6975.68,6924.19,6869.14,7032.02,7014.005,6993.293333333334,7015.8175,7028.086,7030.623333333334,7029.605714285715,7022.865,7011.901111111111,6997.625
2023-01-25,7043.88,"7,057.82","7,070.84","6,999.93",55.62M,-0.09%,7050.48,7032.02,6995.99,6951.87,7083.39,7077.16,7043.31,7023.5,6975.68,6924.19,7050.48,7041.25,7026.163333333334,7007.59,7022.75,7031.818333333333,7033.46,7032.215,7025.9333333333325,7015.759
2023-01-26,7095.99,"7,095.11","7,117.53","7,078.02",68.51M,0.74%,7043.88,7050.48,7032.02,6995.99,6951.87,7083.39,7077.16,7043.31,7023.5,6975.68,7043.88,7047.18,7042.126666666666,7030.592500000001,7014.848,7026.271666666667,7033.541428571429,7034.762500000001,7033.511111111112,7027.728
2023-01-27,7097.21,"7,085.47","7,117.48","7,062.69",68.17M,0.02%,7095.99,7043.88,7050.48,7032.02,6995.99,6951.87,7083.39,7077.16,7043.31,7023.5,7095.99,7069.9349999999995,7063.45,7055.5925,7043.6720000000005,7028.371666666667,7036.231428571429,7041.3475,7041.565555555556,7039.759
2023-01-30,7082.01,"7,054.24","7,103.66","7,030.95",60.63M,-0.21%,7097.21,7095.99,7043.88,7050.48,7032.02,6995.99,6951.87,7083.39,7077.16,7043.31,7097.21,7096.6,7079.026666666666,7071.889999999999,7063.916,7052.595,7038.205714285714,7043.85375,7047.554444444444,7047.13
2023-01-31,7082.42,"7,075.09","7,088.97","7,025.53",78.06M,0.01%,7082.01,7097.21,7095.99,7043.88,7050.48,7032.02,6995.99,6951.87,7083.39,7077.16,7082.01,7089.610000000001,7091.736666666667,7079.7725,7073.914,7066.931666666667,7056.797142857143,7043.681250000001,7048.093333333334,7051.0
2023-02-01,7077.11,"7,087.20","7,110.21","7,059.61",63.65M,-0.07%,7082.42,7082.01,7097.21,7095.99,7043.88,7050.48,7032.02,6995.99,6951.87,7083.39,7082.42,7082.215,7087.213333333333,7089.407499999999,7080.302000000001,7075.331666666666,7069.144285714286,7060.0,7047.985555555555,7051.526000000001
2023-02-02,7166.27,"7,110.03","7,184.69","7,079.41",95.95M,1.26%,7077.11,7082.42,7082.01,7097.21,7095.99,7043.88,7050.48,7032.02,6995.99,6951.87,7077.11,7079.764999999999,7080.513333333333,7084.6875,7086.948000000001,7079.77,7075.585714285714,7070.14,7061.901111111111,7050.898000000001
2023-02-03,7233.94,"7,136.40","7,233.94","7,113.42",89.99M,0.94%,7166.27,7077.11,7082.42,7082.01,7097.21,7095.99,7043.88,7050.48,7032.02,6995.99,7166.27,7121.6900000000005,7108.599999999999,7101.9525,7101.004000000001,7100.168333333332,7092.127142857143,7086.921249999999,7080.821111111111,7072.338000000001
2023-02-06,7137.1,"7,181.97","7,187.27","7,104.52",68.29M,-1.34%,7233.94,7166.27,7077.11,7082.42,7082.01,7097.21,7095.99,7043.88,7050.48,7032.02,7233.94,7200.105,7159.106666666667,7139.9349999999995,7128.35,7123.16,7119.278571428571,7109.85375,7103.256666666666,7096.133
2023-02-07,7132.35,"7,145.84","7,154.51","7,108.46",73.51M,-0.07%,7137.1,7233.94,7166.27,7077.11,7082.42,7082.01,7097.21,7095.99,7043.88,7050.48,7137.1,7185.52,7179.1033333333335,7153.6050000000005,7139.3679999999995,7129.808333333333,7125.151428571428,7121.506249999999,7112.881111111111,7106.6410000000005
2023-02-08,7119.83,"7,181.58","7,190.86","7,119.83",84.75M,-0.18%,7132.35,7137.1,7233.94,7166.27,7077.11,7082.42,7082.01,7097.21,7095.99,7043.88,7132.35,7134.725,7167.796666666666,7167.415,7149.354000000001,7138.198333333334,7130.171428571429,7126.05125,7122.711111111112,7114.8279999999995
2023-02-09,7188.36,"7,179.64","7,225.88","7,179.64",81.78M,0.96%,7119.83,7132.35,7137.1,7233.94,7166.27,7077.11,7082.42,7082.01,7097.21,7095.99,7119.83,7126.09,7129.760000000001,7155.805,7157.897999999999,7144.433333333333,7135.574285714285,7128.87875,7125.36,7122.423
2023-02-10,7129.73,"7,165.41","7,182.92","7,074.63",79.15M,-0.82%,7188.36,7119.83,7132.35,7137.1,7233.94,7166.27,7077.11,7082.42,7082.01,7097.21,7188.36,7154.094999999999,7146.846666666667,7144.41,7162.316000000001,7162.974999999999,7150.708571428571,7142.1725,7135.487777777777,7131.660000000001
2023-02-13,7208.59,"7,147.48","7,213.94","7,138.91",57.94M,1.11%,7129.73,7188.36,7119.83,7132.35,7137.1,7233.94,7166.27,7077.11,7082.42,7082.01,7129.73,7159.045,7145.973333333332,7142.567499999999,7141.474,7156.885000000001,7158.225714285714,7148.08625,7140.79,7134.911999999999
2023-02-14,7213.81,"7,225.30","7,271.48","7,204.51",73.28M,0.07%,7208.59,7129.73,7188.36,7119.83,7132.35,7137.1,7233.94,7166.27,7077.11,7082.42,7208.59,7169.16,7175.56,7161.6275000000005,7155.772,7152.66,7164.271428571427,7164.52125,7154.808888888889,7147.57
2023-02-15,7300.86,"7,206.83","7,318.78","7,200.73",75.50M,1.21%,7213.81,7208.59,7129.73,7188.36,7119.83,7132.35,7137.1,7233.94,7166.27,7077.11,7213.81,7211.200000000001,7184.043333333334,7185.1224999999995,7172.064,7165.445000000001,7161.395714285715,7170.46375,7169.9977777777785,7160.709
2023-02-16,7366.16,"7,346.30","7,387.29","7,325.75",91.73M,0.89%,7300.86,7213.81,7208.59,7129.73,7188.36,7119.83,7132.35,7137.1,7233.94,7166.27,7300.86,7257.335,7241.086666666667,7213.2474999999995,7208.2699999999995,7193.529999999999,7184.79,7178.828750000001,7184.952222222223,7183.084
2023-02-17,7347.72,"7,311.14","7,368.00","7,267.77",80.23M,-0.25%,7366.16,7300.86,7213.81,7208.59,7129.73,7188.36,7119.83,7132.35,7137.1,7233.94,7366.16,7333.51,7293.610000000001,7272.3550000000005,7243.829999999999,7234.585,7218.191428571428,7207.46125,7199.643333333333,7203.072999999999
